"V1","V2"
"3474573","2823945"
"3474573","2823945"
"3474573","1974537"
"3713327","3447779"
"3713327","3447779"
"3713327","3447779"
"3713327","3447779"
"3713327","871546"
"3713327","2349777"
"3713327","2349777"
"3713327","3751755"
"3713327","949405"
"3713327","3452467"
"3713327","3452467"
"3713327","3446489"
"3713327","3446489"
"3713327","3446489"
"3713327","3461811"
"3713327","3513518"
"3713327","3519804"
"3713327","3469557"
"3713327","3621814"
"3713327","3666616"
"3713327","3589088"
"3713327","233932"
"3713327","3558616"
"3713327","3558616"
"3713327","3720531"
"3713327","3720531"
"3713327","3720531"
"3713327","3720531"
"3713327","3720531"
"3713327","3711353"
"3713327","4038292"
"3713327","4041004"
"3472445","3486956"
"3447779","3483674"
"3447779","3457558"
"3447779","3818632"
"3754188","352645"
"3754188","352645"
"3754188","3764208"
"871546","247617"
"871546","247617"
"871546","3232633"
"279","5420"
"279","19986"
"279","211075"
"279","233957"
"279","233957"
"279","3510035"
"1061886","57160"
"1061886","2360644"
"424095","1119"
"303331","2527451"
"303331","3461421"
"303331","2281595"
"303331","2380592"
"303331","2380592"
"303331","2380592"
"303331","577986"
"303331","3483674"
"303331","3483674"
"303331","3483674"
"303331","1477919"
"303331","731375"
"303331","2035467"
"303331","3044312"
"303331","175124"
"303331","175124"
"303331","3449250"
"303331","3455956"
"303331","3477316"
"303331","3462750"
"303331","3481747"
"303331","3581197"
"303331","3606147"
"303331","3684917"
"985537","74303"
"985537","1494168"
"22328","5420"
"22328","338884"
"22328","3510478"
"22328","702470"
"22328","626543"
"22328","653026"
"22328","623434"
"22328","748646"
"22328","2637839"
"22328","2637839"
"22328","2250999"
"22328","2250999"
"22328","2250999"
"22328","2250999"
"22328","1826796"
"22328","1826796"
"22328","1826796"
"22328","1826796"
"22328","1826796"
"22328","2704623"
"22328","2704623"
"22328","2704623"
"22328","2704623"
"22328","2704623"
"22328","2704623"
"22328","2704623"
"22328","2704623"
"22328","3507404"
"22328","3507404"
"22328","3507404"
"22328","3507404"
"22328","3507404"
"22328","3073730"
"22328","2210029"
"22328","3319436"
"22328","3552904"
"22328","3552904"
"22328","3526883"
"22328","3526883"
"22328","3526883"
"22328","3571403"
"22328","3477887"
"22328","3637987"
"22328","3588298"
"22328","3490385"
"22328","2664678"
"22328","3528520"
"22328","124348"
"22328","998397"
"22328","983891"
"22328","983891"
"22328","983891"
"22328","983891"
"22328","1030495"
"22328","1030495"
"22328","1030495"
"22328","1204341"
"22328","1284080"
"22328","1497185"
"22328","2201952"
"22328","2002980"
"22328","3458839"
"22328","3462364"
"22328","3455578"
"22328","3483534"
"22328","3465732"
"22328","3497637"
"22328","3497637"
"22328","2027077"
"22328","3499775"
"22328","3555747"
"22328","3553361"
"22328","3528148"
"22328","3528148"
"22328","3519558"
"22328","3484552"
"22328","3484552"
"22328","3448211"
"22328","3603275"
"22328","3603275"
"22328","3627133"
"22328","3453838"
"22328","3887887"
"22328","3926521"
"317390","550224"
"317390","233957"
"317390","1703660"
"12467","1195854"
"12467","1195854"
"12467","1195854"
"12467","1195854"
"340291","1652125"
"340291","1652125"
"340291","750397"
"3998605","275228"
"3803443","12756"
"1831139","628701"
"1213392","1195854"
"248098","3385449"
"248098","2271172"
"156449","763915"
"489785","772596"
"489785","3655778"
"489785","289930"
"489785","289930"
"249955","370055"
"249955","1359607"
"1875521","130770"
"248967","3446489"
"248967","3446489"
"3795157","3748771"
"3476337","3270701"
"154638","3517366"
"154638","1019117"
"154638","1019117"
"154638","165533"
"154638","165533"
"154638","724799"
"154638","724799"
"154638","724799"
"154638","724799"
"154638","724799"
"154638","724799"
"154638","1477744"
"154638","3568958"
"154638","3881487"
"3446238","420466"
"1254165","143469"
"1254165","143469"
"953610","1042159"
"953610","794143"
"953610","794143"
"953610","352867"
"953610","3518407"
"953610","3526883"
"953610","1685323"
"953610","3510966"
"953610","3700889"
"953610","983891"
"953610","983891"
"953610","3424167"
"953610","3424167"
"953610","3565399"
"953610","3651373"
"953610","3859498"
"953610","3955630"
"953610","4007235"
"953610","4079581"
"279239","502767"
"3510478","953610"
"3510478","953610"
"3510478","2704623"
"3510478","2704623"
"3510478","3633216"
"3510478","3633216"
"3510478","3633216"
"3510478","3577724"
"3510478","3970387"
"3510478","3994272"
"3510478","3994272"
"702470","983891"
"702470","3213022"
"1006992","428686"
"844","930945"
"844","3707056"
"1232511","547965"
"277158","37648"
"3870637","3602705"
"3870637","3602705"
"2393078","3521559"
"3517366","3509038"
"3517366","3509038"
"489363","564304"
"4215603","1119"
"3873546","3797758"
"173151","723466"
"173151","3556731"
"3571453","57160"
"4009065","48523"
"109283","130770"
"3583224","338884"
"3583224","669007"
"3583224","3552310"
"3583224","1324291"
"3583224","443670"
"3583224","3788558"
"3583224","3788558"
"3583224","1387035"
"3583224","3556535"
"3583224","2876641"
"3583224","3487803"
"3583224","3468683"
"3583224","3606855"
"3583224","2330189"
"3583224","3519804"
"3583224","3579113"
"3583224","3579113"
"3583224","3503721"
"3583224","3572669"
"3583224","3572669"
"3583224","3572669"
"3583224","3572669"
"3583224","3572669"
"3583224","3615832"
"3583224","3916829"
"3583224","3916829"
"3583224","3585726"
"3583224","1318780"
"3583224","3560715"
"3583224","3610315"
"3583224","3670110"
"3583224","3882446"
"3583224","3620809"
"3583224","3619381"
"3583224","3619381"
"3583224","3654807"
"3583224","3615120"
"3583224","1411599"
"3583224","3717430"
"3583224","3717430"
"3583224","3717430"
"3583224","3717430"
"3583224","3717430"
"3583224","3717430"
"3583224","3717430"
"3583224","3710745"
"3583224","3844520"
"3583224","3501404"
"3583224","3808403"
"3583224","3808403"
"3583224","3730598"
"3583224","3730598"
"3583224","3632111"
"3583224","3632111"
"3583224","3803247"
"3583224","3803247"
"3583224","3803247"
"3583224","3803247"
"3583224","3803247"
"3583224","3803247"
"3583224","3803247"
"3583224","3816283"
"3583224","3653575"
"3583224","3479796"
"3583224","3479796"
"3583224","3765043"
"3583224","3919378"
"3583224","3919378"
"3583224","3872794"
"3583224","4068937"
"3583224","3736052"
"3583224","3736052"
"3583224","4156938"
"3583224","2648330"
"3583224","2380799"
"3583224","3044312"
"3583224","3510035"
"3583224","3567115"
"3583224","3613228"
"3583224","3515389"
"3583224","3645122"
"3583224","3645122"
"3583224","3617193"
"3583224","3595315"
"3583224","3499932"
"3583224","3499932"
"3583224","3499932"
"3583224","3499932"
"3583224","3688363"
"3583224","3714536"
"3583224","3682204"
"3583224","3682204"
"3583224","3682204"
"3583224","3682204"
"3583224","2628068"
"3583224","3664278"
"3583224","3664278"
"3583224","3664278"
"3583224","3662591"
"3583224","692416"
"3583224","3576584"
"3583224","3738343"
"3583224","3609804"
"3583224","3782972"
"3583224","3729040"
"3583224","3818632"
"3583224","3818632"
"3583224","3818632"
"3583224","3769217"
"3583224","3841254"
"3583224","3490927"
"3583224","3824395"
"3583224","3481284"
"3583224","3633303"
"3583224","3633303"
"3583224","3943002"
"3583224","3977094"
"3583224","3915799"
"3583224","4014030"
"3583224","4014030"
"3583224","4006674"
"3583224","3993777"
"3583224","3993777"
"3583224","4032704"
"3583224","4039808"
"3583224","4053992"
"3583224","4053992"
"3583224","4053992"
"3583224","4010838"
"3583224","3949246"
"3583224","4094653"
"3583224","4143857"
"3583224","4191663"
"3583224","4194983"
"3583224","4106177"
"158359","144015"
"158359","144015"
"158359","144015"
"662638","623434"
"662638","2250999"
"662638","869757"
"662638","153630"
"662638","3477887"
"662638","3462364"
"662638","3462364"
"626543","2380592"
"199524","2902217"
"3476932","3988108"
"3575986","691559"
"653026","1826796"
"653026","3509038"
"653026","1643348"
"653026","1643348"
"653026","3554509"
"653026","3796708"
"653026","3637367"
"653026","3864893"
"653026","3452629"
"653026","3688280"
"653026","3804795"
"653026","3856802"
"653026","3856802"
"653026","3856802"
"1795089","182686"
"722588","31442"
"354142","653026"
"354142","653026"
"354142","623434"
"354142","1002042"
"354142","983891"
"354142","983891"
"354142","983891"
"572244","1957132"
"572244","1957132"
"572244","1957132"
"63383","1195854"
"63383","1195854"
"63383","3464697"
"63383","3917564"
"669007","859980"
"1109298","5420"
"1109298","279239"
"1109298","1218106"
"623434","3510478"
"623434","3510478"
"623434","716939"
"623434","3786524"
"623434","3526120"
"3043896","2012702"
"3043896","2012702"
"3642604","463413"
"3843993","3794917"
"3843993","3730377"
"3843993","3833859"
"3843993","3850268"
"1601311","1540470"
"1601311","1540470"
"1601311","364895"
"1601311","3594133"
"1601311","3594133"
"1601311","3594133"
"1601311","3594133"
"1601311","3594133"
"3511447","1830370"
"3685584","131143"
"3685584","645762"
"3685584","2393078"
"3685584","1168652"
"3685584","665128"
"3685584","1757309"
"485188","1745492"
"3552310","2876641"
"3552310","3843995"
"3552310","3868252"
"133576","218820"
"133576","1600309"
"133576","1600309"
"191998","3732115"
"3588893","3593926"
"3588893","669007"
"3588893","3455626"
"3588893","3559138"
"3588893","3446489"
"3588893","3446489"
"3588893","3610315"
"3588893","3610315"
"3588893","3641993"
"3588893","3717430"
"3588893","3479796"
"3588893","12951"
"3588893","12951"
"3588893","2648330"
"3588893","2648330"
"3588893","3470696"
"3588893","3470696"
"3588893","3470696"
"3588893","3470696"
"3588893","3596101"
"3588893","3645122"
"3588893","3662591"
"3588893","3686856"
"3588893","3499120"
"3588893","3987468"
"3588893","3987468"
"3588893","3475946"
"3588893","4031485"
"11697","3477509"
"235387","2363977"
"3628333","983891"
"3628333","983891"
"3628333","983891"
"3628333","597623"
"1598061","140357"
"1152778","3510478"
"3619461","3458271"
"3619461","767230"
"3619461","3567115"
"3619461","3645949"
"847732","360386"
"3450761","2823945"
"1830310","279239"
"1830310","526908"
"1022410","160784"
"2711777","3510478"
"2711777","3510478"
"2711777","3583224"
"2711777","3583224"
"2711777","772596"
"2711777","1871143"
"2711777","361571"
"2711777","665128"
"2711777","3627273"
"2711777","3485762"
"2711777","3485762"
"2711777","3485762"
"2711777","672778"
"2711777","672778"
"2711777","3555920"
"2711777","3519804"
"2711777","3592694"
"2711777","3529114"
"2711777","3792662"
"2711777","3821765"
"2711777","870646"
"2711777","859980"
"2711777","859980"
"2711777","3471064"
"2711777","3485343"
"2711777","3649244"
"2711777","3649244"
"2711777","3649244"
"2711777","3678067"
"2711777","3706061"
"2711777","3713875"
"2711777","3749943"
"2711777","765232"
"2711777","3699272"
"2711777","3893138"
"2711777","3893138"
"2711777","3866499"
"2711777","3866499"
"2711777","3866499"
"2711777","3741439"
"2711777","3990074"
"2711777","3990074"
"2711777","3990074"
"2711777","3918834"
"2711777","4000183"
"1732855","3460254"
"1732855","3089572"
"307549","199524"
"307549","3765874"
"307549","3751755"
"307549","3751755"
"307549","3751755"
"307549","3751755"
"307549","2827701"
"307549","3499526"
"307549","3514568"
"307549","2265805"
"307549","3661915"
"307549","3498213"
"307549","3463914"
"307549","3569659"
"307549","3582650"
"307549","3573978"
"307549","3556453"
"307549","3560392"
"307549","3500220"
"3704501","1195854"
"3704501","3609218"
"3704501","3615399"
"3704501","3615399"
"3704501","3615399"
"3704501","3642580"
"3704501","3717620"
"3704501","3750226"
"3704501","923226"
"3704501","923226"
"3704501","923226"
"3704501","3575982"
"393756","1043"
"393756","3510478"
"393756","3510478"
"393756","3564819"
"393756","3477887"
"393756","4096061"
"393756","3741782"
"393756","3741782"
"393756","3741782"
"393756","983891"
"393756","1636378"
"393756","3555747"
"393756","3495550"
"393756","3635238"
"393756","3635238"
"393756","3644899"
"393756","3768238"
"393756","3831042"
"393756","3850268"
"393756","3453745"
"393756","4055035"
"393756","4055035"
"393756","4047595"
"393756","4047595"
"393756","4087250"
"393756","4100885"
"393756","4163132"
"393756","4193562"
"393756","4193562"
"140357","3626806"
"140357","3455794"
"140357","3480849"
"140357","3480849"
"140357","3614273"
"140357","3869854"
"690482","2888015"
"2907504","3468497"
"3512990","209215"
"3512990","3923952"
"3717511","956176"
"618981","988595"
"618981","988595"
"618981","988595"
"618981","988595"
"618981","988595"
"618981","881236"
"618981","1046581"
"736213","169814"
"3457401","1833987"
"3457401","1833987"
"3599160","3764208"
"3599160","4036476"
"7521","3769111"
"15333","3612832"
"997264","1006992"
"997264","653026"
"997264","653026"
"997264","653026"
"997264","653026"
"997264","653026"
"997264","748646"
"997264","748646"
"997264","3446940"
"997264","801119"
"997264","981480"
"1714876","733903"
"988595","92"
"988595","92"
"974950","3446082"
"974950","1254420"
"974950","3457558"
"3455626","3552310"
"3591882","318807"
"2073663","5420"
"2073663","2525860"
"2073663","2525860"
"2073663","3463878"
"2073663","3489965"
"3882981","3655778"
"3844424","3510478"
"3844424","3857200"
"3844424","3857200"
"3844424","3823788"
"3844424","3973101"
"3844424","3973101"
"3844424","3973101"
"3500689","294247"
"3500689","294247"
"299806","3470696"
"1263370","760767"
"1263370","760767"
"371055","156449"
"660123","1979898"
"660123","1019117"
"660123","1019117"
"660123","1619272"
"660123","1619272"
"660123","1619272"
"660123","1619272"
"660123","2848216"
"660123","1477919"
"660123","1477919"
"660123","1046581"
"660123","1596159"
"660123","1596159"
"660123","1579531"
"660123","396869"
"660123","3044312"
"660123","3491995"
"1046999","2704623"
"1046999","3477887"
"1046999","3890539"
"1046999","983891"
"1046999","3071378"
"1046999","3518898"
"1046999","3649230"
"1046999","3850268"
"1046999","3850268"
"1046999","3796333"
"1046999","3877665"
"360250","19050"
"360250","19050"
"360250","19050"
"360250","19050"
"850416","1168652"
"850416","1168652"
"850416","1019117"
"850416","875484"
"850416","743516"
"850416","1361612"
"3447043","3109133"
"3447043","3109133"
"3572515","974950"
"3484898","3742015"
"3523230","3719734"
"3523230","3448016"
"3523230","3781196"
"3523230","3446459"
"2304747","653026"
"1279441","398411"
"3894424","3777840"
"567369","2527451"
"567369","3507580"
"2637839","953610"
"2637839","1755968"
"855509","881236"
"1257468","2380592"
"1257468","881236"
"1257468","1659080"
"1257468","3454955"
"859589","997143"
"1979898","3510478"
"1979898","3638437"
"1979898","3459294"
"1979898","672778"
"1979898","3477563"
"1979898","2114269"
"1979898","3771395"
"1979898","4161831"
"1979898","3916230"
"1979898","1596159"
"1979898","3649244"
"1979898","3649244"
"1979898","3818445"
"1979898","3866499"
"1979898","3866499"
"1979898","3902512"
"1979898","3777776"
"1979898","3877982"
"1979898","3736083"
"1979898","3901423"
"1979898","3593450"
"1979898","3593450"
"1979898","3930790"
"1979898","3921008"
"1979898","3845416"
"1979898","3990074"
"965900","551339"
"965900","724799"
"965900","3916017"
"3450602","1596159"
"361571","1108226"
"2184785","3833741"
"1557585","2395867"
"1557585","565125"
"1633633","5420"
"701187","1875521"
"701187","2346796"
"701187","3485960"
"701187","1046999"
"701187","1046999"
"701187","1046999"
"701187","1046999"
"701187","1046999"
"701187","1634429"
"701187","1957939"
"701187","2704623"
"701187","2704623"
"701187","2704623"
"701187","2704623"
"701187","2704623"
"701187","2704623"
"701187","2704623"
"701187","2704623"
"701187","2704623"
"701187","413192"
"701187","3642681"
"701187","3601495"
"701187","3469006"
"701187","2831961"
"701187","3559299"
"701187","3559299"
"701187","3526883"
"701187","3526883"
"701187","1025416"
"701187","1025416"
"701187","3477887"
"701187","1718556"
"701187","3480092"
"701187","983891"
"701187","983891"
"701187","983891"
"701187","983891"
"701187","1030495"
"701187","1671460"
"701187","1671460"
"701187","2922730"
"701187","2933658"
"701187","2795877"
"701187","3489497"
"701187","3495140"
"701187","3489965"
"701187","3489965"
"701187","3489965"
"701187","2563086"
"701187","3555181"
"701187","3519558"
"701187","3593973"
"701187","3693236"
"701187","3693236"
"701187","3664918"
"701187","3686812"
"701187","3686812"
"1168652","1299243"
"1168652","3452416"
"1168652","3628901"
"1069312","338884"
"1347564","443670"
"1231662","3461047"
"2250999","1826796"
"478316","567369"
"478316","567369"
"478316","567369"
"3665124","3450602"
"3665124","3450602"
"160","1257468"
"1703642","870646"
"551339","1295088"
"551339","1295088"
"983789","4031764"
"983789","4031764"
"983789","3850489"
"3454221","551339"
"3756552","3664278"
"2419792","3702530"
"2419792","3702530"
"1384451","2711777"
"1384451","567369"
"1384451","567369"
"1384451","1168652"
"1384451","1168652"
"1384451","1824018"
"1384451","2380592"
"1384451","2380592"
"1384451","2380592"
"1384451","2380592"
"1384451","2380592"
"1384451","2127689"
"1384451","2127689"
"1384451","3709501"
"1384451","3457072"
"1384451","3297595"
"1384451","3521729"
"1384451","3503341"
"1384451","1520307"
"1384451","3565876"
"1384451","2992870"
"1384451","4732"
"1384451","3527397"
"1384451","3038253"
"1384451","3045844"
"1384451","3512415"
"1384451","3523373"
"1384451","3523373"
"1384451","3523373"
"1384451","3519497"
"1384451","3523104"
"1384451","3517201"
"1384451","3526115"
"1384451","3553145"
"1384451","3468339"
"1384451","3567373"
"1384451","3722939"
"3461421","2711777"
"3461421","567369"
"3461421","3485762"
"3461421","2848216"
"3461421","672778"
"3461421","672778"
"3461421","3467210"
"3461421","3446082"
"3461421","3451212"
"3461421","3451212"
"3461421","3252790"
"3461421","3515900"
"3461421","3446931"
"3461421","3476793"
"3461421","3476793"
"3461421","3529419"
"3461421","3571403"
"3461421","1647206"
"3461421","1596159"
"3461421","1596159"
"3461421","1596159"
"3461421","1596159"
"3461421","3453668"
"3461421","3457558"
"3461421","1703467"
"3461421","3467579"
"3461421","3469763"
"3461421","3469692"
"3461421","3469692"
"3461421","3457410"
"3461421","3471544"
"3461421","2251400"
"3461421","3479392"
"3461421","3489608"
"3461421","3516405"
"3461421","3606147"
"3461421","3617276"
"3461421","3617276"
"3461421","3615806"
"3461421","3628901"
"3461421","3518476"
"3737846","646399"
"3753422","3923959"
"217713","1358356"
"217713","1358356"
"3889725","1469909"
"4229010","66957"
"4229010","3583224"
"4229010","3583224"
"4229010","3583224"
"4229010","3583224"
"4229010","1207846"
"4229010","1866982"
"4229010","1866982"
"4229010","3155399"
"4229010","2314752"
"4229010","3521975"
"4229010","3717430"
"4229010","3717430"
"4229010","3712025"
"4229010","3712025"
"4229010","3712025"
"4229010","3712025"
"4229010","2880612"
"4229010","2880612"
"4229010","3455208"
"4229010","3506583"
"4229010","3629394"
"4229010","3457925"
"4229010","3457925"
"4229010","3711797"
"549888","3636972"
"2035183","434460"
"595970","1298405"
"665128","3446082"
"665128","3446082"
"665128","3446082"
"3627273","3609769"
"3627273","4143857"
"329961","3709879"
"3764700","1098576"
"443670","871546"
"443670","1837637"
"443670","612124"
"443670","3520976"
"3743931","1982792"
"3743931","3890539"
"3743931","3890539"
"3743931","3788166"
"416731","551339"
"3973268","3921035"
"3592992","3750135"
"3592992","3707056"
"3592992","3707056"
"3592992","4055727"
"3592992","4055727"
"3592992","4055727"
"3592992","4055727"
"3592992","4055727"
"3592992","4055727"
"3592992","4055727"
"3592992","4055727"
"3592992","4055727"
"3592992","4055727"
"3592992","4055727"
"3592992","4055727"
"3592992","3846254"
"3596148","3497016"
"3565867","2210169"
"3565867","2201361"
"3565867","3572278"
"3565867","3582843"
"3565867","3670470"
"3565867","3748373"
"3973490","1298810"
"3973490","3790546"
"3973490","983891"
"3973490","3860025"
"3973490","3860025"
"3973490","3860025"
"3973490","3970908"
"3973490","3970908"
"1666938","375481"
"1666938","22328"
"1666938","3485960"
"1666938","653026"
"1666938","3457401"
"1666938","2637839"
"1666938","2250999"
"1666938","1826796"
"1666938","1826796"
"1666938","2704623"
"1666938","2704623"
"1666938","2704623"
"1666938","3507404"
"1666938","3073730"
"1666938","3073730"
"1666938","3488072"
"1666938","2051878"
"1666938","3526883"
"1666938","3471042"
"1666938","983891"
"1666938","983891"
"1666938","983891"
"1666938","983891"
"1666938","983891"
"1666938","983891"
"1666938","1137619"
"1666938","1497185"
"1666938","1332869"
"1666938","182703"
"1666938","1671460"
"1666938","1671460"
"1666938","3462364"
"1666938","3445738"
"1666938","3464060"
"1666938","3483534"
"1666938","3469868"
"1666938","2795877"
"1666938","3458820"
"1666938","3495140"
"3578943","3097856"
"2140943","2608480"
"1984965","1875521"
"1984965","1875521"
"2470693","3718368"
"2470693","3718368"
"2470693","3718368"
"2470693","2527451"
"2470693","1172697"
"2470693","1172697"
"2470693","2076101"
"2470693","2076101"
"2470693","3075411"
"2470693","3075411"
"2470693","2480704"
"2470693","2480704"
"2470693","2116117"
"2470693","2402426"
"2470693","2380592"
"2470693","2380592"
"2470693","2380592"
"2470693","2380592"
"2470693","2380592"
"2470693","2380592"
"2470693","2380592"
"2470693","2380592"
"2470693","2380592"
"2470693","2380592"
"2470693","2876641"
"2470693","3446082"
"2470693","1498221"
"2470693","3616618"
"2470693","1321256"
"2470693","1235090"
"2470693","2251204"
"2470693","2599407"
"2470693","2648330"
"2470693","3449250"
"2470693","3449250"
"2470693","3454117"
"2470693","3836926"
"614618","3754952"
"2076101","3450602"
"2076101","3450602"
"2076101","3450602"
"2076101","1647206"
"2076101","1647206"
"3483419","3815600"
"420466","3661915"
"447456","140448"
"447456","140448"
"3713","360250"
"869757","1497185"
"1540474","665128"
"2180186","1036855"
"2180186","3578380"
"2180186","3578380"
"2180186","3622724"
"2180186","3593185"
"2180186","3612856"
"2180186","3597406"
"2180186","3597406"
"2180186","3597406"
"2180186","3597406"
"2180186","3597406"
"2180186","3582390"
"2180186","3638992"
"2180186","3511439"
"2180186","3511439"
"2180186","3572900"
"3697697","953610"
"3607036","3658153"
"3607036","3619717"
"3607036","3719601"
"3607036","3730377"
"3607036","3730377"
"125117","3499858"
"125117","3499858"
"125117","3722258"
"125117","3715248"
"125117","3730510"
"125117","3901423"
"4070173","1633633"
"4070173","4055727"
"1775979","1299243"
"1775979","1220105"
"141125","1210048"
"141125","1502452"
"141125","723466"
"141125","3479244"
"141125","3479244"
"141125","3479244"
"141125","1288713"
"141125","1853745"
"141125","1853745"
"141125","1596159"
"141125","3893043"
"878012","1168652"
"1815348","881236"
"1809609","3457401"
"1809609","1647206"
"1809609","2115547"
"1809609","2115547"
"1809609","3475237"
"1809609","3478260"
"1869733","1661046"
"1869733","1824018"
"1869733","1299243"
"1869733","1928795"
"1869733","1928795"
"360033","551339"
"1806379","2711777"
"1806379","665128"
"1806379","1619272"
"1806379","3480969"
"1806379","1299243"
"1806379","3486578"
"1806379","3486578"
"1806379","3446082"
"1806379","3487503"
"1806379","1477919"
"1806379","1166931"
"1806379","881236"
"1806379","1850006"
"1806379","1700584"
"1806379","2251204"
"1806379","1982198"
"1806379","3562605"
"3765874","3296254"
"3765874","3567373"
"3498649","3592694"
"3498649","3703691"
"3498649","3616076"
"3498649","3649244"
"3498649","3749943"
"244680","1500422"
"2802004","653026"
"1826796","1497185"
"1652125","1497185"
"1502452","1619272"
"1866982","157786"
"1866982","3499858"
"1866982","1461873"
"1866982","1461873"
"1866982","3457558"
"1866982","3481747"
"1866982","3468339"
"1866982","3638104"
"1866982","3683526"
"3450133","2704623"
"3450133","1025416"
"3447208","3754188"
"3447208","3754188"
"3447208","3754188"
"3447208","3754188"
"3447208","2269373"
"3447208","2269373"
"3447208","2269373"
"3447208","2158627"
"3447208","2158627"
"3447208","3633704"
"3447208","3633704"
"3447208","3633704"
"3447208","3633704"
"3447208","3720625"
"3447208","3654296"
"3447208","3724666"
"3447208","3797758"
"366949","3450761"
"366949","2269373"
"366949","2269373"
"366949","2269373"
"366949","3683304"
"366949","2697651"
"366949","1755968"
"366949","2059715"
"366949","3563842"
"3485762","3650180"
"3426082","1880105"
"1719702","1647206"
"1719702","2834942"
"1661046","279239"
"1661046","279239"
"1661046","623434"
"1661046","2380592"
"1661046","2115547"
"1661046","2115547"
"1661046","3502240"
"3075411","3583224"
"3075411","1768405"
"3075411","2316216"
"3075411","2508588"
"3075411","3560715"
"3075411","2697651"
"3075411","3761286"
"3075411","3868252"
"3075411","150166"
"3075411","724799"
"3075411","3662591"
"3075411","3609804"
"3075411","3801710"
"3075411","3801710"
"3075411","3801710"
"3075411","3801710"
"3075411","3801710"
"3075411","3874853"
"3075411","3744620"
"3075411","3869201"
"1768405","3513518"
"2022636","3593926"
"2022636","3238754"
"2022636","3471596"
"2022636","3714129"
"3524059","2480704"
"2026144","1657733"
"3662179","1600309"
"1134535","3452889"
"3453778","1824477"
"2971413","3649782"
"364773","3081842"
"364773","182703"
"2149392","2876641"
"2149392","1025416"
"245448","230116"
"245448","230116"
"245448","230116"
"3930293","3044537"
"1655365","983891"
"1619272","2852967"
"2430234","3510478"
"2430234","3491517"
"2430234","3702516"
"2430234","3702516"
"1232601","869757"
"3597304","3835213"
"2480704","2380592"
"679594","189925"
"3448341","2406100"
"3673692","4085629"
"976129","612124"
"2289892","772596"
"2289892","772596"
"2289892","2311412"
"479914","3461421"
"479914","141125"
"479914","3514670"
"479914","3665976"
"479914","3560715"
"479914","3713230"
"479914","3613445"
"479914","3613445"
"479914","870646"
"479914","881236"
"479914","3592947"
"479914","3564252"
"479914","3644841"
"479914","3611415"
"479914","3700532"
"479914","3700532"
"479914","3700532"
"479914","3700532"
"479914","3706061"
"479914","3706061"
"479914","3651495"
"479914","3651495"
"479914","3651495"
"2316216","3818632"
"3514052","551339"
"2198910","551339"
"2353102","796199"
"2353102","796199"
"2353102","2343341"
"2353102","3495382"
"2353102","3525015"
"2353102","3525015"
"2353102","3525015"
"2353102","3525015"
"2353102","3525015"
"2353102","3525015"
"2353102","3525015"
"2353102","3525015"
"2353102","3455794"
"2353102","3455794"
"2353102","3480849"
"2353102","3600077"
"2353102","3600077"
"2353102","3600077"
"2353102","3600077"
"2353102","3600077"
"2353102","3610249"
"2353102","3607878"
"2353102","3607878"
"2353102","3639543"
"2353102","3765016"
"2353102","3684432"
"2361280","74303"
"2361280","2965378"
"1957939","3637987"
"1957939","3527562"
"699121","2259257"
"699121","2259257"
"3469149","983891"
"2704623","2012702"
"2704623","2536099"
"2704623","352867"
"2704623","1634327"
"2704623","2210029"
"2704623","3482290"
"2704623","3396673"
"2704623","3703924"
"2704623","3428914"
"2704623","983891"
"2704623","3109133"
"2704623","3493248"
"2704623","1872323"
"2704623","3495140"
"2704623","3489965"
"2704623","3489965"
"2704623","3553077"
"2704623","3553077"
"2704623","3759288"
"3720607","2012702"
"3630931","211075"
"1530430","44034"
"1530430","844"
"1530430","2269373"
"1530430","2269373"
"1530430","3755752"
"1530430","3630491"
"3564578","57160"
"3564578","5420"
"3564578","3937659"
"3564578","3765202"
"3564578","3765202"
"3564578","3661915"
"3564578","3677619"
"3564578","3677619"
"3564578","3619157"
"3564578","3675166"
"3564578","3764208"
"3564578","3707056"
"3564578","3707056"
"3564578","3707056"
"3564578","3350663"
"1819496","287404"
"1026032","57160"
"1026032","3713327"
"1026032","3713327"
"1026032","3765202"
"1026032","3765202"
"1026032","3765202"
"1026032","3765202"
"1026032","4183699"
"1026032","4183699"
"1026032","4183699"
"1026032","3669258"
"3551385","978762"
"3551385","3523007"
"3551385","3597406"
"3788558","3487803"
"3788558","3560715"
"3788558","3730598"
"3788558","3730598"
"3788558","3803247"
"3788558","3803247"
"3788558","3479796"
"3788558","3702862"
"3788558","4178730"
"3788558","4156938"
"3788558","4156938"
"3788558","4156938"
"3788558","476786"
"1847864","1826796"
"3483826","130770"
"3483826","3449489"
"3483826","3585961"
"3483826","3593007"
"2129371","2823945"
"4164710","1826796"
"2343341","3455794"
"3518854","3468874"
"2264664","961267"
"2264664","961267"
"2264664","3441498"
"2264664","3441498"
"2264664","3441498"
"2264664","3735884"
"2116117","130770"
"2116117","2380592"
"2116117","2380592"
"2116117","1863817"
"2116117","2036175"
"2116117","1573815"
"3448654","3500267"
"2057325","3441498"
"2057325","3441498"
"2057325","3441498"
"2057325","3441498"
"1990237","3575175"
"3461918","3455803"
"3461918","3455803"
"3461918","3081842"
"3461918","3483363"
"3461918","3482352"
"3461918","295095"
"3461918","3409485"
"3461918","230990"
"3605233","3477563"
"3605233","3499858"
"3605233","3591082"
"3605233","3636334"
"335348","3511087"
